baseload,ev,fridge,hair_dryer,pc,pv,resistive,synchronous,washing_machine,laptop,stand_cooler,table_fan,table_pv,hour
-0.020786792,-0.046299845,0.05549675,0.011349544,-0.045643233,0.037449256,-0.0524785,-0.09483915,0.012425479,60.12424,28.154926,15.781503,-1.2301626,0.020833333333333332
-0.07011482,-0.05191344,0.014365323,0.06073444,-0.016319841,-0.020778399,-0.1001894,-0.12188824,-0.0050989687,62.92149,29.435097,15.867815,-0.20112725,0.022222222222222223
0.015738294,0.008971818,0.06139142,-0.0026730523,0.05288356,0.017289761,-0.03650248,-0.026695527,0.04096318,60.637196,27.82252,15.691079,-1.8040997,0.02361111111111111
-0.09700771,0.0863906,0.044805,0.029093087,-0.10618485,-0.0014154576,-0.035486758,-0.0040825456,0.0071656853,62.58166,27.32308,-1.2929634,-0.21888644,0.025
0.0034545362,0.09786207,0.09189745,0.058776982,-0.23709923,-0.021376912,0.09401977,-0.036136903,-0.07607395,62.864098,-0.74223924,13.206661,-0.5864466,0.02638888888888889
0.009239681,-0.015162423,0.003413014,-0.18286832,-0.02943211,0.01569711,-0.14670976,0.00082775205,-0.07700066,59.865475,20.299763,16.348131,-0.8293649,0.027777777777777776
-0.03862524,-0.010895938,0.033629477,-0.023867816,-0.0011266544,0.012119174,-0.03669505,-0.06669865,0.02615754,60.465313,28.221775,15.680013,-1.0152094,0.029166666666666667
-0.029497758,0.013349831,0.016438663,-0.033477247,-0.008912519,0.015633054,-0.03987106,-0.037512496,0.018317126,60.554802,28.44253,15.882176,-0.91366005,0.030555555555555555
-0.0021534637,-0.01791215,0.039952435,-0.030277058,0.0014945865,0.017686207,-0.085722625,-0.055244543,0.0008252375,60.375088,28.747776,15.989523,-0.77276874,0.03194444444444444
-0.0066480637,0.058874987,0.066046596,-0.016732395,-0.050973527,0.01655434,-0.03856232,-0.047673933,0.0015605278,60.527863,28.120844,16.1191,-1.2571601,0.03333333333333333
0.021262184,0.049340673,0.0804275,-0.15353034,-0.06286826,-0.038475167,0.053720266,0.011083655,0.027863242,51.081722,28.60307,15.0456505,-1.47794,0.034722222222222224
-0.02321516,-0.057175264,-0.014777452,0.07194113,-0.071945064,-0.020612221,0.009757414,-0.06679905,0.06299899,3.5621529,27.52142,15.564209,-2.28748,0.03611111111111111
-0.03218335,-0.0054271817,-0.013264194,-0.031792253,0.057473943,-0.0025255568,0.0031454563,0.05413088,0.09451168,12.678494,26.673632,4.606988,-1.5014629,0.0375
0.028085642,0.06084464,-0.035497792,-0.15587555,-0.20074889,-0.012247521,-0.07793416,0.025896132,0.15802859,33.046272,23.849564,1.6693965,-1.3255801,0.03888888888888889
0.0933645,0.05657046,0.043951843,0.006661445,-0.18220735,-0.015022118,0.028265655,0.0010726154,0.060287304,36.890102,-1.0429552,13.5001745,-2.3976245,0.04027777777777778
0.002147168,0.024405256,0.029474363,-0.03086029,-0.057546012,-0.05496191,-0.071313895,0.057398073,0.1371973,37.469067,25.021585,14.025585,-0.940503,0.041666666666666664
-0.015226901,0.011585988,0.027650766,-0.04638374,-0.0738251,0.0079267025,-0.041548602,-0.020807259,0.018745702,37.588238,27.279772,15.119647,-1.1764754,0.043055555555555555
-0.02094078,-0.022187695,0.007523723,-0.0071702003,-0.013595358,0.02516568,-0.054416314,0.0016818047,-0.050856657,45.904675,28.185263,15.39986,-1.9727465,0.044444444444444446
-0.0071063936,0.004489392,0.056609366,-0.056477442,-0.032308005,0.03479901,-0.005578682,-0.05025038,-0.05195911,53.182346,27.327675,15.147281,-2.346542,0.04583333333333333
0.021490455,-0.0038147047,0.020346262,0.06222136,-0.053695776,0.066429496,-0.065253206,-0.034414202,-0.028218815,48.998688,27.815556,15.230334,-1.4991639,0.04722222222222222
-0.003985256,0.016273268,0.07298058,-0.0833607,-0.043893524,0.03990033,0.022252873,0.012770887,-0.0046937373,54.177948,27.136997,15.23929,-1.226277,0.04861111111111111
0.12705685,0.15545067,0.04525543,0.041294076,-0.007320732,-0.013264004,-0.014966682,-0.080160536,-0.07773186,43.00039,26.381643,11.20532,-1.6776056,0.05
0.084287785,0.1581297,-0.009703875,-0.06756167,-0.17757818,0.057341333,-0.08833524,-0.03182067,0.044549994,59.746586,28.039698,0.8680446,-1.4513161,0.05138888888888889
0.05170493,0.10016756,0.013690382,-0.06294964,-0.012294397,0.023667969,-0.013836637,0.047285944,0.057286583,60.21094,19.047808,14.6681,-0.8734194,0.05277777777777778
0.14254804,-0.024744421,0.03678888,-0.010774948,-0.22058073,0.0553239,0.05914803,0.03068827,0.07900601,56.989544,-0.867619,15.395623,-1.5711083,0.05416666666666667
0.011242852,0.0005390793,0.03152515,0.020821072,0.008330338,0.026121646,-0.053253315,-0.14090222,0.012182206,60.10636,28.513487,15.214062,-0.6452279,0.05555555555555555
0.053636253,0.03338214,0.034262754,-0.08473745,-0.050438337,0.012330189,-0.047187038,-0.031594366,0.037085302,57.746754,27.760612,15.101383,-1.1792986,0.05694444444444444
-0.046331078,0.018908374,0.048792977,-0.04738541,-0.008453019,0.025530707,-0.038620353,-0.044394404,-0.029912759,60.068,28.512339,16.020355,-0.860077,0.058333333333333334
-0.05586092,-0.03797689,-0.00011507422,-0.01525332,-0.01584588,-0.019768197,-0.024490952,-0.112427525,-0.010255519,61.511242,28.789566,16.255724,-0.7063153,0.059722222222222225
-0.0044825673,-0.033795655,0.069197506,-0.041725248,-0.031470276,0.01467026,-0.069244325,-0.08736039,0.0021108817,60.900112,28.577192,16.264997,-0.9119967,0.06111111111111111
-0.09323411,-0.099155754,0.0069671497,0.0039287508,-0.031301178,-0.0020630695,-0.09048311,-0.14153221,-0.025473652,63.266956,29.763191,16.262682,-0.16437832,0.0625
-0.060042307,0.047506385,0.03825063,-0.068266824,-0.15949082,0.08918478,-0.027289718,0.035700966,-0.026788766,62.300858,29.872877,-0.9743358,-0.10442932,0.06388888888888888
0.040031664,-0.062364504,-0.018442616,-0.046587944,0.008260548,0.06745481,-0.07465935,-0.045397647,0.028350275,61.418343,26.678825,11.048034,0.02719009,0.06527777777777778
0.10272111,0.036834866,0.06589843,-0.06603843,-0.031316005,-0.0014699958,-0.034618363,0.11700399,0.049121603,60.913525,12.349595,16.471695,-1.260469,0.06666666666666667
-0.07519905,0.11724606,-0.14775804,-0.04534051,-0.17516327,-0.009185899,0.05910629,-0.12932456,0.019382764,58.997604,4.233685,16.257118,-0.888078,0.06805555555555555
-0.045157254,-0.013478592,0.017562054,-0.007155709,-0.059739344,0.020173568,-0.0349095,-0.09056052,0.02375969,60.86373,28.101046,15.647923,-0.58159584,0.06944444444444445
-0.0134539455,-0.022463635,0.03824029,-0.017040923,-0.036984436,0.027854413,-0.05403471,-0.052406684,0.023629874,60.473824,28.074753,16.086304,-1.2809464,0.07083333333333333
0.0029531643,0.002562493,-0.036787145,-0.060705587,0.033765152,-0.0043543167,0.08348259,-0.017998844,0.0029342752,37.61461,30.25197,14.404757,-1.6088502,0.07222222222222222
-0.024077445,-0.059381887,-0.030434318,0.059423864,-0.06308509,-0.033991504,0.0069226325,-0.020049058,0.058991916,3.103106,27.572985,15.819994,-1.8551471,0.07361111111111111
-0.036394134,0.07305516,0.13179626,-0.07787439,-0.13272694,-0.042551447,0.04141511,-0.084069155,-0.10527893,17.89012,27.575663,14.289854,-1.1442758,0.075
0.0015024021,0.005816169,0.089537576,-0.06980057,-0.0013049841,-0.047346022,0.004047483,0.07354492,0.010297425,32.614204,25.177097,6.436714,-0.0718531,0.0763888888888889
0.00918448,-0.05250469,0.055503115,0.013888411,-0.03541807,0.049302604,-0.12836905,0.04855827,0.076695345,37.66791,25.77872,6.2148466,-1.224265,0.07777777777777778
-0.026789963,0.048217013,-0.0050371587,0.03819736,-0.048033185,-0.022316378,-0.0253364,-0.028526694,0.005070813,37.975113,27.416916,15.248628,-1.2235194,0.07916666666666666
0.05025907,0.22260115,-0.07604035,-0.003201522,-0.12905565,0.016392935,-0.012592271,-0.13504386,0.035574257,39.562386,6.655286,13.618585,-0.6118469,0.08055555555555556
0.079576395,0.050120488,0.049553953,-0.044047594,-0.16063127,-0.016106267,-0.06556446,0.13927355,-0.07273708,47.78596,8.406009,14.658988,-1.080483,0.08194444444444444
-0.034540087,0.01711294,0.03338062,-0.069828615,0.0034377873,0.016804475,-0.072471075,-0.08380916,-0.05193546,52.5884,27.192158,15.55906,-2.2842097,0.08333333333333333
0.033809923,-0.0004762411,-0.0050216466,-0.09071271,0.061730016,0.049066328,-0.02723591,0.01329501,0.033602074,51.08328,27.811808,14.911645,-0.7269131,0.08472222222222223
-0.01019083,-0.0024564043,0.053848203,-0.07675511,0.003918983,0.01874192,-0.020646274,-0.12731004,0.016142871,49.002705,27.25961,14.761852,-0.6371536,0.08611111111111111
0.0031127483,0.008739404,0.08042528,0.023131311,-0.0720929,0.030148432,-0.07133604,-0.06404588,-0.07055187,46.79775,28.067532,15.502531,-1.9194934,0.0875
0.019605495,-0.157565,0.090211295,-0.102472305,0.09314588,0.06613176,-0.04456176,0.0013589785,0.06914111,62.758377,28.557072,11.865588,-0.47750133,0.08888888888888889
-0.006981358,-0.022142068,0.060135446,0.021251068,-0.080902286,0.04026059,-0.012920961,-0.01682064,-0.041758157,58.38831,28.561594,-1.2341417,-1.7884755,0.09027777777777778
-0.007580444,0.07178345,0.02374985,-0.0020657033,-0.028883986,-0.012319069,-0.049602687,-0.0646731,0.022090428,59.78317,27.756044,15.904649,-1.360312,0.09166666666666666
-0.008683339,-0.021804422,0.023353174,-0.0983405,-0.017813705,0.015493356,0.039407596,0.018255912,0.034159787,59.030743,27.859543,15.377362,-0.98934686,0.09305555555555556
-0.0928462,0.11837635,-0.120105825,-0.07997742,-0.13969526,0.01657236,-0.14781229,-0.02725821,0.14585623,56.66835,2.089822,16.418774,-0.89482975,0.09444444444444444
-0.08955863,0.0846939,-0.016570106,-0.14001976,-0.10142348,-0.06749897,-0.1447703,-0.098074235,0.044604123,59.991856,13.987571,15.218929,-0.70086294,0.09583333333333334
-0.05815667,-0.030176625,-0.0022506937,-0.020264909,-0.005306311,-0.012882303,-0.044362217,-0.067098506,0.03331929,60.761723,28.809635,15.934433,-0.51506084,0.09722222222222222
-0.06703396,0.028394207,0.06947099,-0.012247592,-0.048903905,-0.009590033,-0.07584298,-0.10978565,-0.0012349803,61.695263,28.959433,16.032341,-0.53691924,0.09861111111111111
-0.07833642,-0.08858405,0.0006089732,-0.020667017,-0.011215702,-0.015942018,-0.08396624,-0.11377043,-0.003743358,63.110344,29.844973,16.06099,-0.15834612,0.1
-0.09773949,-0.0698113,0.007441841,-0.008846618,-0.012194462,-0.019285735,-0.06208483,-0.10351103,-0.0047443304,62.383804,29.367353,16.06247,-0.3547696,0.10138888888888889
0.030194983,0.04080666,0.01690846,-0.10618919,-0.06760753,0.05415156,0.024118945,-0.025171392,-0.032921728,59.534016,28.963856,0.9244178,-1.142024,0.10277777777777777
0.029325835,0.022604235,-0.047262676,-0.030490354,0.02608753,0.0497664,-0.118877366,-0.04522589,0.010859583,61.1602,27.141245,10.2759695,-0.851079,0.10416666666666667
-0.016843736,-0.0055882707,0.041654907,-0.01842907,-0.073968925,0.019929372,-0.0724536,-0.09343048,0.0083642155,60.342163,28.408846,15.95395,-0.87774324,0.10555555555555556
0.013218731,-0.058572367,-0.0022550598,-0.013366848,-0.006488934,-0.034134094,-0.11365615,-0.1821805,0.04192523,60.99897,27.960169,15.742146,-1.1415006,0.10694444444444444
0.078321114,0.09797541,0.02394221,0.056187853,-0.13515502,0.040957436,0.008269116,-0.02811335,-0.0484154,58.664368,-1.5127535,16.227488,-1.1865139,0.10833333333333334
-0.033411458,-0.21724313,0.18228841,-0.17349477,-0.013588324,0.07733519,0.07140142,-0.047364675,-0.13413635,22.28585,18.7541,14.701183,-0.75299644,0.10972222222222222
0.010277681,-0.100728676,-0.05048559,-0.058316275,-0.043690987,-0.05082127,0.025461718,0.0010001063,0.06834776,3.6560116,27.808723,14.82918,-1.7411746,0.1111111111111111
-0.051422954,-0.0848925,0.05046212,-0.05332586,-0.01872728,-0.045772728,-0.0008032173,-0.041652977,-0.027385678,23.570253,27.69758,15.057069,-1.8221166,0.1125
-0.037914902,-0.018202633,0.06486544,-0.034166202,-0.00976029,0.053995382,0.0010196567,0.09972457,-0.041633464,34.99437,27.508032,14.743063,-0.9403478,0.11388888888888889
-0.016965955,-0.08080146,0.0010117143,0.019230172,-0.12257459,0.024075925,-0.028080136,-0.15783787,0.022533406,37.968555,25.988129,6.8142705,-0.504938,0.11527777777777778
0.061981127,0.037496537,0.1050129,0.047295943,0.06718247,0.020937968,0.0030959398,0.11632892,-0.055032834,37.60723,26.61621,3.9515395,-1.0489997,0.11666666666666667
-0.03741017,0.00051662326,-0.040203087,0.0030914694,-0.03451834,-0.006707143,-0.046036765,-0.03115324,0.004850358,39.015816,27.624664,15.339451,-1.0657039,0.11805555555555555
0.041225336,-0.028209955,0.026187412,-0.0059552044,0.010856651,0.0111065395,0.022551075,-0.05114547,-0.02384376,52.889282,27.465076,15.501205,-2.5517335,0.11944444444444445
-0.0025094897,0.020180315,-0.01791332,-0.013238892,-0.08024893,0.013950635,0.013897762,-0.080487885,-0.009192046,48.075043,23.018297,15.279959,-1.7721943,0.12083333333333333
0.067471504,0.08029926,-0.0885584,-0.0403554,-0.09993974,0.066050425,0.0077382326,0.012545392,0.052073047,54.484314,-2.2377877,14.277855,-1.4810561,0.12222222222222222
-0.06443535,0.054450896,-0.020654269,0.014810152,-0.04566037,-0.044306148,0.0313911,-0.044001587,0.09210861,45.76254,23.841854,13.9242525,-1.572785,0.12361111111111112
0.03541097,0.022328332,0.06499346,-0.05523324,-0.0094046295,0.07316866,-0.09883124,0.05860919,0.011481803,51.150623,28.174334,15.190201,-1.2036679,0.125
-0.063450426,-0.024017349,-0.012542486,0.01414746,-0.009919032,0.026529398,-0.114299126,-0.13078645,0.008016445,62.07578,28.917925,16.166153,-0.6317886,0.12638888888888888
0.005496241,0.09989868,0.006503083,-0.08956881,-0.0027549714,-0.0020069294,0.0010492951,-0.016828045,-0.017447937,58.899055,27.113789,13.202406,-2.0571852,0.12777777777777777
0.004596226,0.012426719,-0.011885919,-0.008035682,-0.1433895,0.04939722,-0.0158495,-0.035904564,0.023647279,59.036934,28.458773,-1.0621505,-1.725007,0.12916666666666668
-0.08645636,0.054717872,0.014935069,-0.050523028,-0.06827111,-0.006913852,-0.027699873,0.0009485334,0.01436837,58.426765,27.185814,14.606172,-1.2401404,0.13055555555555556
0.0023207664,-0.007577844,0.032068066,-0.094820336,0.023940824,-0.0016150437,-0.10236028,-0.060801394,-0.012729767,59.315678,28.18637,15.308486,-1.0972598,0.13194444444444445
-0.08270106,-0.07263893,0.034200586,0.0053802356,-0.019436322,-0.030204382,-0.06537185,-0.09479662,-0.0024970826,62.46404,28.887756,15.997494,-0.29227704,0.13333333333333333
-0.037542567,0.1115971,0.13607371,-0.05258827,-0.11411566,0.089641854,-0.022968277,-0.06786094,0.0007932894,60.101334,20.290161,14.486881,-1.0714949,0.13472222222222222
0.04884634,0.05184511,0.06285275,-0.0126610845,-0.14913583,0.052799556,0.015121922,-0.026658803,-0.01665942,61.839886,-0.8443369,16.70284,-0.97689915,0.1361111111111111
-0.045952633,-0.050408483,0.016443431,0.0098253265,-0.0077958554,-0.024524752,-0.06511961,-0.1849365,-0.03297265,63.615505,29.881954,16.282835,-0.16250673,0.1375
-0.062043443,-0.020252913,-0.0035028607,-0.0073243007,-0.0021589398,0.004300844,-0.06942019,-0.057322048,0.015917238,61.46665,28.873175,16.137175,-0.58556366,0.1388888888888889
-0.044287667,0.0006072745,0.024217531,-0.027868703,-0.034418635,-0.0009439923,-0.043911383,-0.06449496,0.013671055,60.427883,28.14066,15.883748,-0.74739563,0.14027777777777778
